"7761,0,0,0"
"6634,0,0,0"
"7827,0,0,0"
"8076,0,0,0"
"9383,0,0,0"
"9708,1,1,0"
"10261,1,2,0"
"10810,1,3,0"
"11558,1,4,0"
"11916,1,5,0"
"10059,1,6,0"
"10058,1,7,0"
"9995,1,8,0"
"12681,1,9,0"
"10331,1,10,0"
"11038,1,11,0"
"8265,1,12,0"
"11202,1,13,0"
"8161,1,14,0"
"11231,1,15,0"
"11140,0,0,0"
"11162,0,0,0"
"11023,0,0,0"
"8049,0,0,0"
"10672,0,0,0"
"10872,0,0,0"
"14748,0,0,0"
"15952,0,0,0"
"16626,0,0,0"
"13078,0,0,0"
"9473,0,0,0"
"9625,1,1,0"
"9512,1,2,0"
"13269,1,3,0"
"13519,1,4,0"
"16486,1,5,0"
"15819,1,6,0"
"11812,1,7,0"
"9894,1,8,0"
"6692,1,9,0"
"7630,1,10,0"
"6692,1,11,0"
"8221,1,12,0"
"8893,1,13,0"
"8780,1,14,0"
"8763,1,15,0"
"8510,0,0,0"
"9817,1,1,0"
"9544,1,2,0"
"7989,1,3,0"
"7742,1,4,0"
"6568,1,5,0"
"7817,1,6,0"
"6961,1,7,0"
"6809,1,8,0"
"5712,1,9,0"
"5421,1,10,0"
"5699,1,11,0"
"5635,1,12,0"
"5786,1,13,0"
"5594,1,14,0"
"5695,1,15,0"
"5630,0,0,0"
"5630,0,0,0"
"5530,0,0,0"
"5530,0,0,0"
"4735,0,0,0"
"4282,0,0,0"
"3695,0,0,0"
"4590,0,0,0"
"5156,0,0,0"
"5947,0,0,0"
"5846,0,0,0"
"5938,0,0,0"
"5647,0,0,0"
"5560,0,0,0"
"5380,0,0,0"
"5466,0,0,0"
"5654,0,0,0"
"5544,0,0,0"
"9663,1,1,0"
"13432,1,2,0"
"17389,1,3,0"
"16837,1,4,0"
"16154,1,5,0"
"15761,1,6,0"
"15263,1,7,0"
"12077,1,8,0"
"11172,1,9,0"
"10483,1,10,0"
"13163,1,11,0"
"12924,1,12,0"
"12793,1,13,0"
"12394,1,14,0"
"12088,1,15,0"
"9750,0,0,0"
"9700,1,1,0"
"9551,1,2,0"
"11518,1,3,0"
"9351,1,4,0"
"9305,1,5,0"
"7538,1,6,0"
"9133,1,7,0"
"8747,1,8,0"
"10081,1,9,0"
"9799,1,10,0"
"8353,1,11,0"
"8077,1,12,0"
"6700,1,13,0"
"7630,1,14,0"
"7325,1,15,0"
"8127,0,0,0"
"8000,0,0,0"
"7199,0,0,0"
"7327,0,0,0"
"6589,0,0,0"
"7202,0,0,0"
"6910,0,0,0"
"7206,0,0,0"
"6793,0,0,0"
"6069,0,0,0"
"6031,0,0,0"
"6087,0,0,0"
"6365,0,0,0"
"6365,0,0,0"
"6197,0,0,0"
"6250,0,0,0"
"6134,0,0,0"
"5980,0,0,0"
"5641,0,0,0"
"5323,0,0,0"
"5237,0,0,0"
"5331,0,0,0"
"5556,0,0,0"
"5642,0,0,0"
"5359,0,0,0"
"5064,0,0,0"
"4912,0,0,0"
"5044,0,0,0"
"5062,0,0,0"
"5134,0,0,0"
"5206,0,0,0"
"5292,0,0,0"
"5284,0,0,0"
"5372,0,0,0"
"5460,0,0,0"
"5775,0,0,0"
"5767,0,0,0"
"5767,0,0,0"
"5601,0,0,0"
"5666,0,0,0"
"5658,0,0,0"
"5658,0,0,0"
"5710,0,0,0"
"5710,0,0,0"
"5744,0,0,0"
"5853,0,0,0"
"6230,0,0,0"
"6132,0,0,0"
"6340,0,0,0"
"6028,0,0,0"
"6523,0,0,0"
"6089,0,0,0"
"6599,0,0,0"
"6904,0,0,0"
"6904,0,0,0"
"7048,0,0,0"
"6248,0,0,0"
"7199,0,0,0"
"7431,0,0,0"
"8130,0,0,0"
"8108,0,0,0"
"8195,0,0,0"
"8448,0,0,0"
"7584,0,0,0"
"7607,0,0,0"
"6859,0,0,0"
"8102,0,0,0"
"8280,0,0,0"
"8188,0,0,0"
"8258,0,0,0"
"8146,0,0,0"
"9182,0,0,0"
"9113,0,0,0"
"9671,1,1,0"
"10330,1,2,0"
"9022,1,3,0"
"9294,1,4,0"
"9466,1,5,0"
"11419,1,6,0"
"11429,1,7,0"
"11293,1,8,0"
"11183,1,9,0"
"11183,1,10,0"
"11567,1,11,0"
"12060,1,12,0"
"12670,1,13,0"
"13098,1,14,0"
"13953,1,15,0"
"11376,0,0,1"
"11914,0,0,1"
"11941,0,0,1"
"15133,0,0,1"
"15216,0,0,1"
"14755,0,0,1"
"15160,0,0,1"
"15362,0,0,1"
"16292,0,0,1"
"16385,0,0,1"
"16902,0,0,1"
"15366,0,0,1"
"15546,0,0,1"
"13036,0,0,1"
"14753,0,0,1"
"12513,0,0,1"
"11029,0,0,1"
"11029,0,0,1"
"11498,0,0,1"
"11498,0,0,1"
"7741,0,0,1"
"9154,0,0,0"
"9346,0,0,0"
"9346,0,0,0"
"5834,0,0,0"
"5834,0,0,0"
"5721,0,0,0"
"5822,0,0,0"
"5731,0,0,0"
"5796,0,0,0"
"5808,0,0,0"
"5772,0,0,0"
"5820,0,0,0"
"5808,0,0,0"
"5743,0,0,0"
"5630,0,0,0"
"5642,0,0,0"
"5834,0,0,0"
"5834,0,0,0"
"5721,0,0,0"
"5642,0,0,0"
"5642,0,0,0"
"5707,0,0,0"
"5707,0,0,0"
"5772,0,0,0"
"5707,0,0,0"
"5594,0,0,0"
"5721,0,0,0"
"5721,0,0,0"
"5822,0,0,0"
"5630,0,0,0"
"5630,0,0,0"
"5630,0,0,0"
"5743,0,0,0"
"5743,0,0,0"
"5707,0,0,0"
"5594,0,0,0"
