"5270,0,0,0",
"5130,0,0,0",
"5270,0,0,0",
"4785,0,0,0",
"5134,0,0,0",
"5130,0,0,0",
"4544,0,0,0",
"3741,0,0,0",
"6308,0,0,0",
"3770,0,0,0",
"2990,0,0,0",
"3094,0,0,0",
"3799,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3294,0,0,0",
"5130,0,0,0",
"4884,0,0,0",
"5236,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"4608,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5376,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
