"3146,0,0,0",,,,,
"3321,0,0,0",,,,,
"3042,0,0,0",,,,,
"3042,0,0,0",,,,,
"6384,0,0,0",,,,,
"6105,0,0,0",,,,,
"4576,0,0,0",,,,,
"5168,0,0,0",,,,,
"7518,0,0,0",,,,,
"5130,0,0,0",,,,,
"7280,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5168,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"3042,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"5022,0,0,0",,,,,
"3042,0,0,0",,,,,
"3146,0,0,0",,,,,
"5022,0,0,0",,,,,
"6372,0,0,0",,,,,
"17910,0,0,0",,,,,
"17800,0,0,0",,,,,
"16235,0,0,0",,,,,
"15604,0,0,0",,,,,
"14400,0,0,0",,,,,
"12996,0,0,0",,,,,
"5130,0,0,0",,,,,
"14400,0,0,0",,,,,
"5130,0,0,0",,,,,
"14742,0,0,0",,,,,
"14823,0,0,0",,,,,
"15252,0,0,0",,,,,
"5130,0,0,0",,,,,
"15170,0,0,0",,,,,
"5130,0,0,0",,,,,
"15252,0,0,0",,,,,
"14400,0,0,0",,,,,
"15006,0,0,0",,,,,
"5130,0,0,0",,,,,
"3120,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"5130,0,0,0",,,,,
"15170,0,0,0",,,,,
"15006,0,0,0",,,,,
"15170,0,0,0",,,,,
"15088,0,0,0",,,,,
"5130,0,0,0",,,,,
"3042,0,0,0",,,,,
"15088,0,0,0",,,,,
"3042,0,0,0",,,,,
"15088,0,0,0",,,,,
"15170,0,0,0",,,,,
"15088,0,0,0",,,,,
"13983,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"14742,0,0,0",,,,,
"14823,0,0,0",,,,,
"15170,0,0,0",,,,,
"14661,0,0,0",,,,,
"14661,0,0,0",,,,,
"3042,0,0,0",,,,,
"14400,0,0,0",,,,,
"15088,0,0,0",,,,,
"14661,0,0,0",,,,,
"13728,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"14661,0,0,0",,,,,
"14742,0,0,0",,,,,
"15088,0,0,0",,,,,
"14742,0,0,0",,,,,
"5130,0,0,0",,,,,
"14823,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"5130,0,0,0",,,,,
"15088,0,0,0",,,,,
"15088,0,0,0",,,,,
"5130,0,0,0",,,,,
"5130,0,0,0",,,,,
"14742,0,0,0",,,,,
"5130,0,0,0",,,,,
"12284,0,0,0",,,,,
"15088,0,0,0",,,,,
"16684,0,0,0",,,,,
"5130,0,0,0",,,,,
"13650,0,0,0",,,,,
"15088,0,0,0",,,,,
"5130,0,0,0",,,,,
"15088,0,0,0",,,,,
"14400,0,0,0",,,,,
"14062,0,0,0",,,,,
"3042,0,0,0",,,,,
"13983,0,0,0",,,,,
"14823,0,0,0",,,,,
"3042,0,0,0",,,,,
"14742,0,0,0",,,,,
"13806,0,0,0",,,,,
"3042,0,0,0",,,,,
"13983,0,0,0",,,,,
"4917,0,0,0",,,,,
"3042,0,0,0",,,,,
"11972,0,0,0",,,,,
"4785,0,0,0",,,,,
"12600,0,0,0",,,,,
"4340,0,0,0",,,,,
"3120,0,0,0",,,,,
"13728,0,0,0",,,,,
"3094,0,0,0",,,,,
"11592,0,0,0",,,,,
"5130,0,0,0",,,,,
"12358,0,0,0",,,,,
"5130,0,0,0",,,,,
"3042,0,0,0",,,,,
"12675,0,0,0",,,,,
"4785,0,0,0",,,,,
"5130,0,0,0",,,,,
"12692,0,0,0",,,,,
"4785,0,0,0",,,,,
"5130,0,0,0",,,,,
"11826,0,0,0",,,,,
"3120,0,0,0",,,,,
"12062,0,0,0",,,,,
"3042,0,0,0",,,,,
"11218,0,0,0",,,,,
"11060,0,0,0",,,,,
"3042,0,0,0",,,,,
"11680,0,0,0",,,,,
"10920,0,0,0",,,,,
"11360,0,0,0",,,,,
"3042,0,0,0",,,,,
"11060,0,0,0",,,,,
"10990,0,0,0",,,,,
"3042,0,0,0",,,,,
"11060,0,0,0",,,,,
"3042,0,0,0",,,,,
"11680,0,0,0",,,,,
"11060,0,0,0",,,,,
"11060,0,0,0",,,,,
"7847,0,0,0",,,,,
"3042,0,0,0",,,,,
"7540,0,0,0",,,,,
"10695,0,0,0",,,,,
"11218,0,0,0",,,,,
"11360,0,0,0",,,,,
"11076,0,0,0",,,,,
"3042,0,0,0",,,,,
"10990,0,0,0",,,,,
"3120,0,0,0",,,,,
"11147,0,0,0",,,,,
"3042,0,0,0",,,,,
"11076,0,0,0",,,,,
"10336,1,1,0",,,,,
"3042,1,2,0",,,,,
"11692,1,3,0",,,,,
"9768,1,4,0",,,,,
"3042,1,5,0",,,,,
"10850,1,6,0",,,,,
"9900,1,7,0",,,,,
"10780,1,8,0",,,,,
"10336,1,9,0",,,,,
"4917,1,10,0",,,,,
"11376,0,0,1",,,,,
"9768,0,0,1",,,,,
"4917,0,0,1",,,,,
"3068,0,0,1",,,,,
"10920,0,0,1",,,,,
"11376,0,0,1",,,,,
"11060,0,0,1",,,,,
"10990,0,0,1",,,,,
"10990,0,0,1",,,,,
"10990,0,0,1",,,,,
"11680,0,0,1",,,,,
"11360,0,0,1",,,,,
"3094,0,0,1",,,,,
"12358,0,0,1",,,,,
"10920,0,0,1",,,,,
"11076,0,0,1",,,,,
"15088,0,0,0",,,,,
"11076,0,0,0",,,,,
"15252,0,0,0",,,,,
"10850,0,0,0",,,,,
"14823,0,0,0",,,,,
"10920,0,0,0",,,,,
"5134,0,0,0",,,,,
"12996,0,0,0",,,,,
"3240,0,0,0",,,,,
"4608,0,0,0",,,,,
"12432,0,0,0",,,,,
"3120,0,0,0",,,,,
"11005,0,0,0",,,,,
"3990,0,0,0",,,,,
"15088,0,0,0",,,,,
"11147,0,0,0",,,,,
"14596,0,0,0",,,,,
"10850,0,0,0",,,,,
"14080,0,0,0",,,,,
"10863,0,0,0",,,,,
"11461,0,0,0",,,,,
"4917,0,0,0",,,,,
"15573,0,0,0",,,,,
"11160,0,0,0",,,,,
"3146,0,0,0",,,,,
"15573,0,0,0",,,,,
"10500,0,0,0",,,,,
"6534,0,0,0",,,,,
"4309,0,0,0",,,,,
"3042,0,0,0",,,,,
"10863,0,0,0",,,,,
"4402,0,0,0",,,,,
"6307,0,0,0",,,,,
"10640,0,0,0",,,,,
"10920,0,0,0",,,,,
"3146,0,0,0",,,,,
"10404,1,1,0",,,,,
"4278,1,2,0",,,,,
"3042,1,3,0",,,,,
"10117,1,4,0",,,,,
"4917,1,5,0",,,,,
"3042,1,6,0",,,,,
"10336,1,7,0",,,,,
